country,year,R,isolates,source,AMR,IncomeGroup
14,2019,0.27,267,GLASS,CRAB,Upper-middle-income
14,2019,0.05,331,GLASS,CREC,Upper-middle-income
14,2019,0.72,359,GLASS,3GCREC,Upper-middle-income
14,2020,0.22,424,GLASS,CRAB,Upper-middle-income
14,2020,0.04,326,GLASS,CREC,Upper-middle-income
14,2020,0.74,392,GLASS,3GCREC,Upper-middle-income
14,2020,0.09,200,GLASS,CRKP,Upper-middle-income
14,2020,0.62,214,GLASS,3GCRKP,Upper-middle-income
15,2012,0,275,Others,CREC,High-income
15,2012,0.1,275,Others,3GCREC,High-income
15,2012,0.02,90,Others,CRKP,High-income
15,2012,0.08,90,Others,3GCRKP,High-income
15,2012,0.18,50,Others,CRPA,High-income
15,2013,0,345,Others,CREC,High-income
15,2013,0.12,345,Others,3GCREC,High-income
15,2013,0.01,118,Others,CRKP,High-income
15,2013,0.05,118,Others,3GCRKP,High-income
15,2013,0.28,58,Others,CRPA,High-income
15,2014,0,336,Others,CREC,High-income
15,2014,0.09,336,Others,3GCREC,High-income
15,2014,0.02,94,Others,CRKP,High-income
15,2014,0.09,94,Others,3GCRKP,High-income
15,2014,0.31,42,Others,CRPA,High-income
16,2014,0,1491,Others,CREC,High-income
16,2014,0.2,1551,Others,3GCREC,High-income
17,2014,0.57,171662,Others,CRAB,Low-income
17,2014,0.019,465136,Others,CREC,Low-income
17,2014,0.597,465136,Others,3GCREC,Low-income
17,2014,0.064,308951,Others,CRKP,Low-income
17,2014,0.369,308951,Others,3GCRKP,Low-income
17,2014,0.256,202817,Others,CRPA,Low-income
17,2015,0.59,183178,Others,CRAB,Low-income
17,2015,0.019,510140,Others,CREC,Low-income
17,2015,0.59,510140,Others,3GCREC,Low-income
17,2015,0.365,336829,Others,CRKP,Low-income
17,2015,0.076,336829,Others,3GCRKP,Low-income
17,2015,0.224,219630,Others,CRPA,Low-income
17,2016,0.6,208689,Others,CRAB,Low-income
17,2016,0.015,575494,Others,CREC,Low-income
17,2016,0.566,575494,Others,3GCREC,Low-income
17,2016,0.087,381198,Others,CRKP,Low-income
17,2016,0.345,381198,Others,3GCRKP,Low-income
17,2016,0.223,246242,Others,CRPA,Low-income
17,2017,0.561,207046,Others,CRAB,Low-income
17,2017,0.542,597909,Others,CREC,Low-income
17,2017,0.015,597909,Others,3GCREC,Low-income
17,2017,0.09,411487,Others,CRKP,Low-income
17,2017,0.33,411487,Others,3GCRKP,Low-income
17,2017,0.207,253083,Others,CRPA,Low-income
17,2018,0.561,227091,Others,CRAB,Low-income
17,2018,0.015,660261,Others,CREC,Low-income
17,2018,0.53,660261,Others,3GCREC,Low-income
17,2018,0.101,465322,Others,CRKP,Low-income
17,2018,0.324,465322,Others,3GCRKP,Low-income
17,2018,0.193,283222,Others,CRPA,Low-income
17,2019,0.56,239890,Others,CRAB,Low-income
17,2019,0.017,707968,Others,CREC,Low-income
17,2019,0.519,707968,Others,3GCREC,Low-income
17,2019,0.109,503230,Others,CRKP,Low-income
17,2019,0.319,503230,Others,3GCRKP,Low-income
17,2019,0.191,299318,Others,CRPA,Low-income
17,2020,0.537,219921,Others,CRAB,Low-income
17,2020,0.016,686049,Others,CREC,Low-income
17,2020,0.516,686049,Others,3GCREC,Low-income
17,2020,0.109,482330,Others,CRKP,Low-income
17,2020,0.311,482330,Others,3GCRKP,Low-income
17,2020,0.183,281260,Others,CRPA,Low-income
17,2021,0.543,241383,Others,CRAB,Low-income
17,2021,0.016,776145,Others,CREC,Low-income
17,2021,0.5,776145,Others,3GCREC,Low-income
17,2021,0.113,550618,Others,CRKP,Low-income
17,2021,0.298,550618,Others,3GCRKP,Low-income
17,2021,0.177,314288,Others,CRPA,Low-income
17,2022,0.534,298753,Others,CRAB,Low-income
17,2022,0.015,1026214,Others,CREC,Low-income
17,2022,0.486,1026214,Others,3GCREC,Low-income
17,2022,0.1,747849,Others,CRKP,Low-income
17,2022,0.277,747849,Others,3GCRKP,Low-income
17,2022,0.166,420818,Others,CRPA,Low-income
18,2001,0,172,EARS-Net,CREC,Low-income
18,2001,0.016483516,182,EARS-Net,3GCREC,Low-income
18,2002,0,471,EARS-Net,CREC,Low-income
18,2002,0.028571429,490,EARS-Net,3GCREC,Low-income
18,2003,0,559,EARS-Net,CREC,Low-income
18,2003,0.043859649,570,EARS-Net,3GCREC,Low-income
18,2004,0,527,EARS-Net,CREC,Low-income
18,2004,0.026168224,535,EARS-Net,3GCREC,Low-income
18,2005,0,637,EARS-Net,CREC,Low-income
18,2005,0.007849294,637,EARS-Net,3GCREC,Low-income
18,2005,0,112,EARS-Net,CRKP,Low-income
18,2005,0.455357143,112,EARS-Net,3GCRKP,Low-income
18,2005,0.236111111,72,EARS-Net,CRPA,Low-income
18,2006,0,772,EARS-Net,CREC,Low-income
18,2006,0.014157014,777,EARS-Net,3GCREC,Low-income
18,2006,0,204,EARS-Net,CRKP,Low-income
18,2006,0.341463415,205,EARS-Net,3GCRKP,Low-income
18,2006,0.247058824,170,EARS-Net,CRPA,Low-income
18,2007,0.00117096,854,EARS-Net,CREC,Low-income
18,2007,0.026744186,860,EARS-Net,3GCREC,Low-income
18,2007,0.003584229,279,EARS-Net,CRKP,Low-income
18,2007,0.403571429,280,EARS-Net,3GCRKP,Low-income
18,2007,0.264550265,189,EARS-Net,CRPA,Low-income
18,2008,0,857,EARS-Net,CREC,High-income
18,2008,0.038293217,914,EARS-Net,3GCREC,High-income
18,2008,0.003115265,321,EARS-Net,CRKP,High-income
18,2008,0.543806647,331,EARS-Net,3GCRKP,High-income
18,2008,0.3,220,EARS-Net,CRPA,High-income
18,2010,0.003440367,872,EARS-Net,CREC,High-income
18,2010,0.087301587,882,EARS-Net,3GCREC,High-income
18,2010,0.021505376,279,EARS-Net,CRKP,High-income
18,2010,0.555160142,281,EARS-Net,3GCRKP,High-income
18,2010,0.285714286,210,EARS-Net,CRPA,High-income
18,2011,0,983,EARS-Net,CREC,High-income
18,2011,0.095625636,983,EARS-Net,3GCREC,High-income
18,2011,0,299,EARS-Net,CRKP,High-income
18,2011,0.481605351,299,EARS-Net,3GCRKP,High-income
18,2011,0.296460177,226,EARS-Net,CRPA,High-income
18,2012,0,900,EARS-Net,CREC,High-income
18,2012,0.07615894,906,EARS-Net,3GCREC,High-income
18,2012,0,331,EARS-Net,CRKP,High-income
18,2012,0.521084337,332,EARS-Net,3GCRKP,High-income
18,2012,0.292307692,195,EARS-Net,CRPA,High-income
18,2013,0.894736842,114,EARS-Net,CRAB,High-income
18,2013,0,1038,EARS-Net,CREC,High-income
18,2013,0.0875,1040,EARS-Net,3GCREC,High-income
18,2013,0.005319149,376,EARS-Net,CRKP,High-income
18,2013,0.5,376,EARS-Net,3GCRKP,High-income
18,2013,0.253112033,241,EARS-Net,CRPA,High-income
18,2014,0.873493976,166,EARS-Net,CRAB,High-income
18,2014,0,1079,EARS-Net,CREC,High-income
18,2014,0.108433735,1079,EARS-Net,3GCREC,High-income
18,2014,0.008982036,334,EARS-Net,CRKP,High-income
18,2014,0.479041916,334,EARS-Net,3GCRKP,High-income
18,2014,0.353448276,232,EARS-Net,CRPA,High-income
18,2015,0.89,200,EARS-Net,CRAB,High-income
18,2015,0,1046,EARS-Net,CREC,High-income
18,2015,0.125239006,1046,EARS-Net,3GCREC,High-income
18,2015,0.023684211,380,EARS-Net,CRKP,High-income
18,2015,0.468421053,380,EARS-Net,3GCRKP,High-income
18,2015,0.385214008,257,EARS-Net,CRPA,High-income
18,2016,0.944751381,181,EARS-Net,CRAB,Low-income
18,2016,0,1045,EARS-Net,CREC,Low-income
18,2016,0.147368421,1045,EARS-Net,3GCREC,Low-income
18,2016,0,323,EARS-Net,CRKP,Low-income
18,2016,0.485981308,321,EARS-Net,3GCRKP,Low-income
18,2016,0.423076923,260,EARS-Net,CRPA,Low-income
18,2017,0.961538462,208,EARS-Net,CRAB,High-income
18,2017,0,1132,EARS-Net,CREC,High-income
18,2017,0.164634146,1148,EARS-Net,3GCREC,High-income
18,2017,0,302,EARS-Net,CRKP,High-income
18,2017,0.417475728,309,EARS-Net,3GCRKP,High-income
18,2017,0.306722689,238,EARS-Net,CRPA,High-income
18,2018,0.95483871,155,EARS-Net,CRAB,High-income
18,2018,0,1190,EARS-Net,CREC,High-income
18,2018,0.148116438,1168,EARS-Net,3GCREC,High-income
18,2018,0.021538462,325,EARS-Net,CRKP,High-income
18,2018,0.443396226,318,EARS-Net,3GCRKP,High-income
18,2018,0.27638191,199,EARS-Net,CRPA,High-income
18,2019,0.923076923,143,EARS-Net,CRAB,High-income
18,2019,0.001834862,1090,EARS-Net,CREC,High-income
18,2019,0.159447005,1085,EARS-Net,3GCREC,High-income
18,2019,0.12,325,EARS-Net,CRKP,High-income
18,2019,0.529968454,317,EARS-Net,3GCRKP,High-income
18,2019,0.262295082,183,EARS-Net,CRPA,High-income
18,2020,0.964444444,225,EARS-Net,CRAB,High-income
18,2020,0,820,EARS-Net,CREC,High-income
18,2020,0.165659008,827,EARS-Net,3GCREC,High-income
18,2020,0.191011236,267,EARS-Net,CRKP,High-income
18,2020,0.522222222,270,EARS-Net,3GCRKP,High-income
18,2020,0.303030303,165,EARS-Net,CRPA,High-income
18,2021,0.995085995,407,EARS-Net,CRAB,High-income
18,2021,0,686,EARS-Net,CREC,High-income
18,2021,0.185950413,726,EARS-Net,3GCREC,High-income
18,2021,0.328611898,353,EARS-Net,CRKP,High-income
18,2021,0.620498615,361,EARS-Net,3GCRKP,High-income
18,2021,0.313084112,214,EARS-Net,CRPA,High-income
18,2022,0.986254296,291,EARS-Net,CRAB,High-income
18,2022,0.001020408,980,EARS-Net,CREC,High-income
18,2022,0.174265451,987,EARS-Net,3GCREC,High-income
18,2022,0.239782016,367,EARS-Net,CRKP,High-income
18,2022,0.54200542,369,EARS-Net,3GCRKP,High-income
18,2022,0.349809886,263,EARS-Net,CRPA,High-income
19,2004,0,46,EARS-Net,CREC,High-income
19,2004,0.086956522,46,EARS-Net,3GCREC,High-income
19,2005,0,73,EARS-Net,CREC,High-income
19,2005,0.16,75,EARS-Net,3GCREC,High-income
19,2006,0,90,EARS-Net,CREC,High-income
19,2006,0.155555556,90,EARS-Net,3GCREC,High-income
19,2006,0.111111111,36,EARS-Net,CRPA,High-income
19,2007,0.018518519,108,EARS-Net,CREC,High-income
19,2007,0.183486239,109,EARS-Net,3GCREC,High-income
19,2007,0.025641026,39,EARS-Net,CRKP,High-income
19,2007,0.307692308,39,EARS-Net,3GCRKP,High-income
19,2007,0.192307692,52,EARS-Net,CRPA,High-income
19,2008,0,119,EARS-Net,CREC,High-income
19,2008,0.193277311,119,EARS-Net,3GCREC,High-income
19,2008,0.096774194,62,EARS-Net,CRKP,High-income
19,2008,0.35483871,62,EARS-Net,3GCRKP,High-income
19,2008,0.186046512,43,EARS-Net,CRPA,High-income
19,2009,0,133,EARS-Net,CREC,High-income
19,2009,0.139705882,136,EARS-Net,3GCREC,High-income
19,2009,0.169811321,53,EARS-Net,CRKP,High-income
19,2009,0.41509434,53,EARS-Net,3GCRKP,High-income
19,2009,0.081967213,61,EARS-Net,CRPA,High-income
19,2010,0.007246377,138,EARS-Net,CREC,High-income
19,2010,0.201438849,139,EARS-Net,3GCREC,High-income
19,2010,0.164179104,67,EARS-Net,CRKP,High-income
19,2010,0.343283582,67,EARS-Net,3GCRKP,High-income
19,2010,0.291666667,48,EARS-Net,CRPA,High-income
19,2011,0.007246377,138,EARS-Net,CREC,High-income
19,2011,0.362318841,138,EARS-Net,3GCREC,High-income
19,2011,0.156626506,83,EARS-Net,CRKP,High-income
19,2011,0.409638554,83,EARS-Net,3GCRKP,High-income
19,2011,0.431372549,51,EARS-Net,CRPA,High-income
19,2012,0,176,EARS-Net,CREC,High-income
19,2012,0.318181818,176,EARS-Net,3GCREC,High-income
19,2012,0.092307692,65,EARS-Net,CRKP,High-income
19,2012,0.230769231,65,EARS-Net,3GCRKP,High-income
19,2012,0.192307692,52,EARS-Net,CRPA,High-income
19,2013,0.606060606,33,EARS-Net,CRAB,High-income
19,2013,0,162,EARS-Net,CREC,High-income
19,2013,0.388888889,162,EARS-Net,3GCREC,High-income
19,2013,0.058823529,68,EARS-Net,CRKP,High-income
19,2013,0.308823529,68,EARS-Net,3GCRKP,High-income
19,2013,0.191489362,47,EARS-Net,CRPA,High-income
19,2014,0.775862069,58,EARS-Net,CRAB,High-income
19,2014,0,153,EARS-Net,CREC,High-income
19,2014,0.287581699,153,EARS-Net,3GCREC,High-income
19,2014,0.05,80,EARS-Net,CRKP,High-income
19,2014,0.325,80,EARS-Net,3GCRKP,High-income
19,2014,0.333333333,42,EARS-Net,CRPA,High-income
19,2015,0.830508475,59,EARS-Net,CRAB,High-income
19,2015,0,123,EARS-Net,CREC,High-income
19,2015,0.284552846,123,EARS-Net,3GCREC,High-income
19,2015,0.129032258,62,EARS-Net,CRKP,High-income
19,2015,0.435483871,62,EARS-Net,3GCRKP,High-income
19,2015,0.209302326,43,EARS-Net,CRPA,High-income
19,2016,0,149,EARS-Net,CREC,High-income
19,2016,0.302013423,149,EARS-Net,3GCREC,High-income
19,2016,0.106666667,75,EARS-Net,CRKP,High-income
19,2016,0.306666667,75,EARS-Net,3GCRKP,High-income
19,2016,0.1875,64,EARS-Net,CRPA,High-income
19,2017,0.76,50,EARS-Net,CRAB,High-income
19,2017,0.012820513,156,EARS-Net,CREC,High-income
19,2017,0.307692308,156,EARS-Net,3GCREC,High-income
19,2017,0.154929577,71,EARS-Net,CRKP,High-income
19,2017,0.464788732,71,EARS-Net,3GCRKP,High-income
19,2017,0.169811321,53,EARS-Net,CRPA,High-income
19,2018,0.842105263,57,EARS-Net,CRAB,High-income
19,2018,0.02,150,EARS-Net,CREC,High-income
19,2018,0.370860927,151,EARS-Net,3GCREC,High-income
19,2018,0.218390805,87,EARS-Net,CRKP,High-income
19,2018,0.482758621,87,EARS-Net,3GCRKP,High-income
19,2018,0.127272727,55,EARS-Net,CRPA,High-income
19,2019,0.875,32,EARS-Net,CRAB,High-income
19,2019,0,92,EARS-Net,CREC,High-income
19,2019,0.206521739,92,EARS-Net,3GCREC,High-income
19,2019,0.133333333,60,EARS-Net,CRKP,High-income
19,2019,0.483333333,60,EARS-Net,3GCRKP,High-income
19,2019,0.212121212,33,EARS-Net,CRPA,High-income
19,2020,0.810344828,58,EARS-Net,CRAB,High-income
19,2020,0,114,EARS-Net,CREC,High-income
19,2020,0.298245614,114,EARS-Net,3GCREC,High-income
19,2020,0.197674419,86,EARS-Net,CRKP,High-income
19,2020,0.546511628,86,EARS-Net,3GCRKP,High-income
19,2020,0.206349206,63,EARS-Net,CRPA,High-income
19,2021,0.921296296,216,EARS-Net,CRAB,High-income
19,2021,0.010416667,192,EARS-Net,CREC,High-income
19,2021,0.328125,192,EARS-Net,3GCREC,High-income
19,2021,0.262411348,141,EARS-Net,CRKP,High-income
19,2021,0.546099291,141,EARS-Net,3GCRKP,High-income
19,2021,0.245098039,102,EARS-Net,CRPA,High-income
19,2022,0.945544554,202,EARS-Net,CRAB,High-income
19,2022,0.009433962,212,EARS-Net,CREC,High-income
19,2022,0.324444444,225,EARS-Net,3GCREC,High-income
19,2022,0.364130435,184,EARS-Net,CRKP,High-income
19,2022,0.638190955,199,EARS-Net,3GCRKP,High-income
19,2022,0.329896907,97,EARS-Net,CRPA,High-income
20,2001,0,182,EARS-Net,CREC,Low-income
20,2001,0.023136247,1167,EARS-Net,3GCREC,Low-income
20,2002,0.011987382,1585,EARS-Net,3GCREC,Low-income
20,2003,0.011370097,1759,EARS-Net,3GCREC,Low-income
20,2004,0.016793893,1965,EARS-Net,3GCREC,Low-income
20,2005,0,87,EARS-Net,CREC,Low-income
20,2005,0.022391402,2233,EARS-Net,3GCREC,Low-income
20,2005,0,44,EARS-Net,CRKP,Low-income
20,2005,0.324267782,478,EARS-Net,3GCRKP,Low-income
20,2005,0.311284047,257,EARS-Net,CRPA,Low-income
20,2006,0,46,EARS-Net,CREC,High-income
20,2006,0.051388889,2160,EARS-Net,3GCREC,High-income
20,2006,0.347787611,1130,EARS-Net,3GCRKP,High-income
20,2006,0.327198364,489,EARS-Net,CRPA,High-income
20,2007,0.002254791,887,EARS-Net,CREC,High-income
20,2007,0.073950976,2407,EARS-Net,3GCREC,High-income
20,2007,0,287,EARS-Net,CRKP,High-income
20,2007,0.456910569,1230,EARS-Net,3GCRKP,High-income
20,2007,0.359767892,517,EARS-Net,CRPA,High-income
20,2008,0.000473261,2113,EARS-Net,CREC,High-income
20,2008,0.098612126,2738,EARS-Net,3GCREC,High-income
20,2008,0.002380952,1260,EARS-Net,CRKP,High-income
20,2008,0.476892163,1493,EARS-Net,3GCRKP,High-income
20,2008,0.290780142,564,EARS-Net,CRPA,High-income
20,2009,0.000596659,1676,EARS-Net,CREC,High-income
20,2009,0.097861544,2759,EARS-Net,3GCREC,High-income
20,2009,0.00247117,1214,EARS-Net,CRKP,High-income
20,2009,0.520848057,1415,EARS-Net,3GCRKP,High-income
20,2009,0.288695652,575,EARS-Net,CRPA,High-income
20,2010,0.000607165,1647,EARS-Net,CREC,High-income
20,2010,0.103545528,2482,EARS-Net,3GCREC,High-income
20,2010,0.000906618,1103,EARS-Net,CRKP,High-income
20,2010,0.482185273,1263,EARS-Net,3GCRKP,High-income
20,2010,0.164705882,510,EARS-Net,CRPA,High-income
20,2011,0,1675,EARS-Net,CREC,High-income
20,2011,0.113636364,2684,EARS-Net,3GCREC,High-income
20,2011,0.000838223,1193,EARS-Net,CRKP,High-income
20,2011,0.482517483,1287,EARS-Net,3GCRKP,High-income
20,2011,0.131696429,448,EARS-Net,CRPA,High-income
20,2012,0.000578369,1729,EARS-Net,CREC,High-income
20,2012,0.114509246,2812,EARS-Net,3GCREC,High-income
20,2012,0.003060444,1307,EARS-Net,CRKP,High-income
20,2012,0.511794139,1399,EARS-Net,3GCRKP,High-income
20,2012,0.151329243,489,EARS-Net,CRPA,High-income
20,2013,0.043956044,91,EARS-Net,CRAB,High-income
20,2013,0,1733,EARS-Net,CREC,High-income
20,2013,0.131008802,2954,EARS-Net,3GCREC,High-income
20,2013,0.005295675,1133,EARS-Net,CRKP,High-income
20,2013,0.51975213,1291,EARS-Net,3GCRKP,High-income
20,2013,0.156976744,516,EARS-Net,CRPA,High-income
20,2014,0.050847458,59,EARS-Net,CRAB,High-income
20,2014,0,1702,EARS-Net,CREC,High-income
20,2014,0.139691068,2978,EARS-Net,3GCREC,High-income
20,2014,0.00087108,1148,EARS-Net,CRKP,High-income
20,2014,0.529284165,1383,EARS-Net,3GCRKP,High-income
20,2014,0.140625,448,EARS-Net,CRPA,High-income
20,2015,0.066666667,60,EARS-Net,CRAB,High-income
20,2015,0,1471,EARS-Net,CREC,High-income
20,2015,0.145018916,3172,EARS-Net,3GCREC,High-income
20,2015,0.002727273,1100,EARS-Net,CRKP,High-income
20,2015,0.541284404,1417,EARS-Net,3GCRKP,High-income
20,2015,0.105603448,464,EARS-Net,CRPA,High-income
20,2016,0.01754386,57,EARS-Net,CRAB,High-income
20,2016,0,1483,EARS-Net,CREC,High-income
20,2016,0.150604378,3061,EARS-Net,3GCREC,High-income
20,2016,0,1096,EARS-Net,CRKP,High-income
20,2016,0.518063584,1384,EARS-Net,3GCRKP,High-income
20,2016,0.088362069,464,EARS-Net,CRPA,High-income
20,2017,0.127272727,55,EARS-Net,CRAB,High-income
20,2017,0,1431,EARS-Net,CREC,High-income
20,2017,0.142231947,3199,EARS-Net,3GCREC,High-income
20,2017,0.003805899,1051,EARS-Net,CRKP,High-income
20,2017,0.531978932,1329,EARS-Net,3GCRKP,High-income
20,2017,0.148418491,411,EARS-Net,CRPA,High-income
20,2018,0.197802198,91,EARS-Net,CRAB,High-income
20,2018,0.000570776,1752,EARS-Net,CREC,High-income
20,2018,0.152156001,3641,EARS-Net,3GCREC,High-income
20,2018,0.002512563,1194,EARS-Net,CRKP,High-income
20,2018,0.500674764,1482,EARS-Net,3GCRKP,High-income
20,2018,0.179962894,539,EARS-Net,CRPA,High-income
20,2019,0.305263158,95,EARS-Net,CRAB,High-income
20,2019,0,1689,EARS-Net,CREC,High-income
20,2019,0.159122856,3557,EARS-Net,3GCREC,High-income
20,2019,0.00608828,1314,EARS-Net,CRKP,High-income
20,2019,0.50671785,1563,EARS-Net,3GCRKP,High-income
20,2019,0.144537815,595,EARS-Net,CRPA,High-income
20,2020,0.329268293,82,EARS-Net,CRAB,High-income
20,2020,0.001333333,1500,EARS-Net,CREC,High-income
20,2020,0.132799466,2997,EARS-Net,3GCREC,High-income
20,2020,0.00487013,1232,EARS-Net,CRKP,High-income
20,2020,0.458616011,1474,EARS-Net,3GCRKP,High-income
20,2020,0.157423971,559,EARS-Net,CRPA,High-income
20,2021,0.532786885,122,EARS-Net,CRAB,High-income
20,2021,0,1342,EARS-Net,CREC,High-income
20,2021,0.144171779,2934,EARS-Net,3GCREC,High-income
20,2021,0.010385757,1348,EARS-Net,CRKP,High-income
20,2021,0.496909765,1618,EARS-Net,3GCRKP,High-income
20,2021,0.16302521,595,EARS-Net,CRPA,High-income
20,2022,0.388235294,85,EARS-Net,CRAB,High-income
20,2022,0.001780415,1685,EARS-Net,CREC,High-income
20,2022,0.147504206,3566,EARS-Net,3GCREC,High-income
20,2022,0.015082956,1326,EARS-Net,CRKP,High-income
20,2022,0.495726496,1638,EARS-Net,3GCRKP,High-income
20,2022,0.20620155,645,EARS-Net,CRPA,High-income
21,2005,0,402,EARS-Net,CREC,High-income
21,2005,0.011494253,957,EARS-Net,3GCREC,High-income
21,2006,0.006060606,165,EARS-Net,CREC,High-income
21,2006,0.024469821,1839,EARS-Net,3GCREC,High-income
21,2006,0,44,EARS-Net,CRKP,High-income
21,2006,0.037209302,430,EARS-Net,3GCRKP,High-income
21,2007,0,363,EARS-Net,CREC,High-income
21,2007,0.032460137,1756,EARS-Net,3GCREC,High-income
21,2007,0,93,EARS-Net,CRKP,High-income
21,2007,0.103658537,492,EARS-Net,3GCRKP,High-income
21,2007,0.022653722,309,EARS-Net,CRPA,High-income
21,2008,0.000515198,1941,EARS-Net,CREC,High-income
21,2008,0.040578546,2489,EARS-Net,3GCREC,High-income
21,2008,0.001912046,523,EARS-Net,CRKP,High-income
21,2008,0.091935484,620,EARS-Net,3GCRKP,High-income
21,2008,0.011764706,340,EARS-Net,CRPA,High-income
21,2009,0,1495,EARS-Net,CREC,High-income
21,2009,0.061737523,2705,EARS-Net,3GCREC,High-income
21,2009,0,504,EARS-Net,CRKP,High-income
21,2009,0.112359551,623,EARS-Net,3GCRKP,High-income
21,2009,0.028818444,347,EARS-Net,CRPA,High-income
21,2010,0,2011,EARS-Net,CREC,High-income
21,2010,0.075996678,2408,EARS-Net,3GCREC,High-income
21,2010,0,491,EARS-Net,CRKP,High-income
21,2010,0.105545617,559,EARS-Net,3GCRKP,High-income
21,2010,0.030898876,356,EARS-Net,CRPA,High-income
21,2011,0,2265,EARS-Net,CREC,High-income
21,2011,0.084913112,2532,EARS-Net,3GCREC,High-income
21,2011,0,589,EARS-Net,CRKP,High-income
21,2011,0.111459969,637,EARS-Net,3GCRKP,High-income
21,2011,0.054590571,403,EARS-Net,CRPA,High-income
21,2012,0.09375,64,EARS-Net,CRAB,High-income
21,2012,0,2865,EARS-Net,CREC,High-income
21,2012,0.07860262,2519,EARS-Net,3GCREC,High-income
21,2012,0.002941176,680,EARS-Net,CRKP,High-income
21,2012,0.104669887,621,EARS-Net,3GCRKP,High-income
21,2012,0.036619718,355,EARS-Net,CRPA,High-income
21,2013,0.016393443,61,EARS-Net,CRAB,High-income
21,2013,0.000353107,2832,EARS-Net,CREC,High-income
21,2013,0.080783354,2451,EARS-Net,3GCREC,High-income
21,2013,0.001550388,645,EARS-Net,CRKP,High-income
21,2013,0.115311909,529,EARS-Net,3GCRKP,High-income
21,2013,0.029268293,410,EARS-Net,CRPA,High-income
21,2014,0.016129032,62,EARS-Net,CRAB,High-income
21,2014,0.000253421,3946,EARS-Net,CREC,High-income
21,2014,0.070068027,4410,EARS-Net,3GCREC,High-income
21,2014,0.002409639,830,EARS-Net,CRKP,High-income
21,2014,0.075675676,925,EARS-Net,3GCRKP,High-income
21,2014,0.046632124,386,EARS-Net,CRPA,High-income
21,2015,0.046153846,65,EARS-Net,CRAB,High-income
21,2015,0.000247158,4046,EARS-Net,CREC,High-income
21,2015,0.074764306,4561,EARS-Net,3GCREC,High-income
21,2015,0,846,EARS-Net,CRKP,High-income
21,2015,0.077502691,929,EARS-Net,3GCRKP,High-income
21,2015,0.04576659,437,EARS-Net,CRPA,High-income
21,2016,0,69,EARS-Net,CRAB,High-income
21,2016,0,4671,EARS-Net,CREC,High-income
21,2016,0.06567933,4659,EARS-Net,3GCREC,High-income
21,2016,0.002680965,1119,EARS-Net,CRKP,High-income
21,2016,0.075134168,1118,EARS-Net,3GCRKP,High-income
21,2016,0.024017467,458,EARS-Net,CRPA,High-income
21,2017,0,66,EARS-Net,CRAB,High-income
21,2017,0.000195427,5117,EARS-Net,CREC,High-income
21,2017,0.06901495,4883,EARS-Net,3GCREC,High-income
21,2017,0.002531646,1185,EARS-Net,CRKP,High-income
21,2017,0.072888889,1125,EARS-Net,3GCRKP,High-income
21,2017,0.024793388,484,EARS-Net,CRPA,High-income
21,2018,0.063829787,47,EARS-Net,CRAB,High-income
21,2018,0,4640,EARS-Net,CREC,High-income
