year,year_5,3GCREC,3GCRKP,CRAB,CREC,CRKP,CRPA,IncomeGroup,source
2019,"(2014,2019]",0.41,0.55,0.33,0.07,0.18,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.171245095,0.583190395,0.70977918,0,0.077056277,0.244498778,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.161032864,0.476455321,0.311111111,0.000627746,0.108550186,0.177756654,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.49,0.28,NA,0.04,0.07,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.203313253,0.64091858,0.882575758,0.006006006,0.323404255,0.554347826,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.53,0.8,0.81,0.02,0.54,0.53,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.58,0.72,0.82,0.03,0.46,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.25,0.88,0.96,0.01,0.46,0.58,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.28,0.26,NA,0.01,0.02,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.230496454,0.57493188,0.552083333,0.001273885,0.045584046,0.390862944,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.098136646,0.165016502,0.225,0,0.00330033,0.2,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.31,0.73,0.8,0.01,0.18,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.141162373,0.252504174,0.56626506,0.019410496,0.047956631,0.21770551,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.64,0.7,0.7,0.12,0.42,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.078246098,0.083008357,0.035714286,0.000212472,0.001115449,0.097733711,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.1,0.07,0.05,0.09,0,0.13,H,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.38,0.39,0.5,0.02,0.13,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.37,0.69,0.82,0.02,0.27,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.54,0.73,0.91,0.04,0.45,0.41,UM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.42,0.93,0.8,0.06,0.7,NA,LM,Central Asian and Eastern European Surveillance of Antimicrobial Resistance (CAESAR)
2019,"(2014,2019]",0.44,0.39,0.42,0.01,0.11,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2019,"(2014,2019]",0.115143083,0.132114239,0.020891365,0.000405282,0.006635071,0.05944566,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2019,"(2014,2019]",0.63,0.84,NA,0.03,0.16,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.2,0.59,0.83,0,0.26,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.13,0.09,0.01,0,0,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.09468006,0.078291815,0.072463768,0.000972573,0.009478673,0.150805271,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.59,0.67,0.92,0.05,0.43,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.098842593,0.197368421,0.0125,0.000242365,0.011350738,0.124472574,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.54,NA,NA,0.12,NA,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.23,0.76,0.98,0,0.44,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.17,0.17,0.78,0.01,0.05,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.413793103,0.791164659,0.829457364,0.007662835,0.281124498,0.428571429,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",NA,NA,NA,NA,0,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.74,0.62,0.22,0.04,0.09,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.516,0.311,0.537,0.016,0.109,0.183,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2020,"(2019,2050]",0.165659008,0.522222222,0.964444444,0,0.191011236,0.303030303,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.298245614,0.546511628,0.810344828,0,0.197674419,0.206349206,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.132799466,0.458616011,0.329268293,0.001333333,0.00487013,0.157423971,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.066969353,0.060126582,0.046875,0.001541096,0.007784855,0.043737575,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.9,0.96,0.69,0.29,0.67,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.082737487,0.115577889,NA,0,0,0.126582278,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",NA,0.78,0.67,0.05,0.18,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.071734675,0.072142064,0.054054054,0.000186047,0.001109878,0.036951501,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.094659808,0.278493558,0.033236994,0.000392421,0.005421184,0.126430366,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.44,0.76,0.68,0.01,0.55,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.103580338,0.109218437,0.031301483,0.000175698,0.004840594,0.139368896,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.218694885,0.745179063,0.945945946,0.005300353,0.662534435,0.357142857,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.201325178,0.403846154,0.730337079,0,0.006934813,0.337612323,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.110204082,0,NA,0,0,NA,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.8,0.82,0.78,0.29,0.57,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.66,0.68,0.61,0.03,0.19,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.68,0.79,0.88,0.16,0.65,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.95,0.77,0.61,0.1,0.47,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.118245614,0.186858316,0,0.00070922,0.004192872,0.072796935,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.264106667,0.543333333,0.80799373,0.00472196,0.29506813,0.159479957,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.2,0.06,0.01,0,0,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.65,0.55,0.72,0.07,0.24,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.38,0.25,0.72,0,0.04,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",NA,0.93,0.85,NA,0,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.51,0.72,0.88,0.03,0.48,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.51,0.48,NA,0,0.01,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.240740741,0.484042553,0.826923077,0,0.010582011,0.255813953,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.56,0.65,0.83,0.06,0.2,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.4,0.84,NA,NA,0.03,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",NA,0.9,NA,NA,NA,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.159369527,0.426150121,0.910828025,0,0.02905569,0.256198347,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.114485981,0.264367816,NA,0,0.011494253,0.085106383,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.72,0.99,0.97,0.02,0.05,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.56,0.78,0.77,0.41,0.66,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.26,0.31,0.51,0.01,0.04,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.61,0.65,NA,NA,NA,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.122743682,0.386363636,NA,0,0.075757576,0.081632653,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.49,0.72,0.67,0.03,0.37,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",NA,0.95,0.93,NA,0.48,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.73,0.5,0.48,0.16,0.23,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.64,0.8,0.49,0.06,0.16,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.066453163,0.11166786,0.006756757,0.000400695,0.000716332,0.036193029,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.67,0.8,NA,NA,0.38,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.0579479,0.101139601,0,0.000274273,0.001455604,0.063829787,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.65,0.85,0.82,0.01,0.47,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.82,0.8,0.6,0.23,0.48,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.47,0.78,0.8,0,0.08,NA,L,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.32,0.63,0.89,0.03,0.45,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.32,0.53,0.38,0.07,0.21,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.174493554,0.629595588,0.782258065,0.000480769,0.081936685,0.284810127,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.144484723,0.475742216,0.153846154,0.001542945,0.115827338,0.134342479,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.4,0.33,NA,0.03,0.06,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.196902655,0.679245283,0.932659933,0.00660793,0.483122363,0.439189189,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.45,0.89,0.92,0.04,0.64,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.56,0.77,0.88,0.03,0.5,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.3,0.21,NA,0,0.01,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.270976616,0.543859649,0.307692308,0.00141844,0.081632653,0.489177489,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.105751391,0.158075601,0.194444444,0,0,0.134408602,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.28,0.73,0.74,0,0.12,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.140754132,0.266361556,0.608695652,0.003695209,0.046678636,0.168026101,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.62,0.67,0.55,0.07,0.39,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.078664231,0.080890337,0.071428571,0.000101564,0.002712968,0.042291951,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2020,"(2019,2050]",0.11,0.07,0.11,0,0,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.39,0.35,0.54,0.01,0.09,NA,UM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.31,0.64,0.9,0,0.16,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.44,0.79,0.78,0.04,0.49,NA,LM,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.54,0.55,0.5,0.02,0.15,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2020,"(2019,2050]",0.1,0.12,0.02,0,0.01,NA,H,Global Antimicrobial Resistance Surveillance System (GLASS)
2021,"(2019,2050]",0.082896876,0.098084291,0.1,0.000192086,0.009764036,0.158751696,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.082609617,0.188984881,0.011976048,0.000423549,0.014038877,0.106471816,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.372623574,0.814049587,0.778801843,0.003802281,0.462809917,0.325301205,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.5,0.298,0.543,0.016,0.113,0.177,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2021,"(2019,2050]",0.185950413,0.620498615,0.995085995,0,0.328611898,0.313084112,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.328125,0.546099291,0.921296296,0.010416667,0.262411348,0.245098039,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.144171779,0.496909765,0.532786885,0,0.010385757,0.16302521,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.061669129,0.051302932,0.058823529,0.001026518,0.004531722,0.035019455,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.08073197,0.127659574,NA,0,0.009174312,0.149425287,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.06604587,0.05561277,0.021276596,0,0,0.042128603,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.083426741,0.254172532,0.030555556,0.000512937,0.007615824,0.121298701,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.090968609,0.103701438,0.042975207,0.000413579,0.007953503,0.148393855,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.217331499,0.803672316,0.969498911,0.010989011,0.736953456,0.333333333,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.204048583,0.386486486,0.829757785,0,0.009157509,0.343393148,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.104316547,NA,NA,0,NA,0.09375,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.099552187,0.155378486,0.015151515,0,0.006036217,0.082142857,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.23779133,0.533208709,0.869056328,0.004220045,0.267351598,0.164188615,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.183206107,0.359683794,0.792682927,0,0.015810277,0.294871795,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.136166522,0.4296875,0.961111111,0.002610966,0.009784736,0.254658385,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.11299435,0.257425743,NA,0,0.00990099,0.081081081,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.137123746,0.288888889,NA,0,0.066666667,0.114285714,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.066463878,0.100787402,0.005405405,0.000456691,0.002362205,0.052054795,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.05496223,0.073697586,0,0,0.002554278,0.067961165,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.187262758,0.69972067,0.826876513,0.001310044,0.195241428,0.279545455,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.130899377,0.450213096,0.104477612,0.003293085,0.115873016,0.1408867,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.187878788,0.707865169,0.935233161,0.004016064,0.544609665,0.458937198,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.231124807,0.68440367,0.611940299,0,0.116504854,0.441860465,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.092801904,0.216524217,0.669354839,0,0.008547009,0.13229572,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.131582492,0.275505407,0.569892473,0.001445319,0.057390363,0.170212766,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2021,"(2019,2050]",0.071193454,0.0695,0.007246377,0.000564653,0.001502253,0.118306351,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.083202512,0.095701541,0.031914894,0.001206515,0.008821171,0.163958641,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.087555556,0.183162685,0.023809524,0.000698324,0.014371257,0.148230088,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.40167364,0.784615385,0.79375,0,0.473076923,0.407894737,UM,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.486,0.277,0.534,0.015,0.1,0.166,UM,China Antimicrobial Resistance Surveillance System (CARSS)
2022,"(2019,2050]",0.174265451,0.54200542,0.986254296,0.001020408,0.239782016,0.349809886,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.324444444,0.638190955,0.945544554,0.009433962,0.364130435,0.329896907,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.147504206,0.495726496,0.388235294,0.001780415,0.015082956,0.20620155,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.066278633,0.052250804,0.052083333,0.000179211,0.004573171,0.024291498,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.117647059,0.14893617,NA,0.00117096,0.014705882,0.152941176,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.061077058,0.047858942,NA,0,0,0.049763033,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.084414852,0.250343339,0.035005834,0.001059509,0.009667674,0.113207547,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.094201983,0.103278925,0.035063114,0.000379003,0.01025567,0.130201342,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.233198381,0.782463929,0.958850425,0.015322581,0.72046589,0.487034949,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.225730994,0.407407407,0.579234973,0.001988072,0.052742616,0.312007874,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.09787234,0.03125,NA,0,0,0.114285714,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.096774194,0.125799574,0.025641026,0,0.006410256,0.086092715,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.242438416,0.532955229,0.885485047,0.002703602,0.248975592,0.164346805,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.200413223,0.386759582,0.712328767,0,0.027777778,0.208333333,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.154316272,0.398452611,0.886524823,0.002291826,0.005802708,0.24260355,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.104477612,0.188034188,NA,0,0.017094017,0.066666667,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.113496933,0.275,NA,0,0.05,0.106382979,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.077477477,0.098194946,0.01010101,0.000416089,0.00433526,0.05952381,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.058304359,0.066319896,0.029411765,0.000267523,0.00260078,0.060773481,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.186882655,0.619330855,0.763948498,0.000815993,0.168168168,0.245726496,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.14096996,0.452041155,0.31147541,0.003170459,0.102896082,0.117803366,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.17826087,0.635179153,0.893081761,0.005738881,0.4784689,0.539130435,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.236979167,0.561403509,0.613333333,0,0.150395778,0.30733945,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.093373494,0.206989247,0.433333333,0,0.018817204,0.145454545,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.148098801,0.266061218,0.358695652,0.005554984,0.052168022,0.225212465,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
2022,"(2019,2050]",0.075073369,0.078204535,0.026845638,0.00037886,0.001850139,0.110199297,H,European Antimicrobial Resistance Surveillance Network (EARS-Net)
